"film.person.href","film.href","film","id","award","film.person","Year","Won","past.nom","past.win","other.wins","other.noms","runtime","drama","comedy","biopic","rom","action","date","tiff.premiere","bafta","globes","sag","dga","script.nom","edit.nom","direct.nom","picture.nom","domestic.gross","budget","rating","adapted","age"
"http://www.imdb.com/name/nm0000148/","http://www.imdb.com/title/tt0090329/","Witness","Witness Best Actor","Best Actor","Harrison Ford",1986,0,0,0,10,26,112,1,0,0,1,0,"February",0,0,0,NA,0,1,1,1,1,68.706993,12,"R",0,44
"http://www.imdb.com/name/nm0000149/","http://www.imdb.com/title/tt0094608/","The Accused","The Accused Best Actress","Best Actress","Jodie Foster",1989,1,1,0,6,4,111,1,0,0,0,0,"October",0,0,1,NA,0,0,0,0,0,32.078318,NA,"R",0,27
"http://www.imdb.com/name/nm0000149/","http://www.imdb.com/title/tt0110638/","Nell","Nell Best Actress","Best Actress","Jodie Foster",1995,0,3,2,5,5,112,1,0,0,0,0,"December",0,0,0,1,0,0,0,0,0,33.683817,NA,"PG-13",1,33
"http://www.imdb.com/name/nm0000149/","http://www.imdb.com/title/tt0075314/","Taxi Driver","Taxi Driver Best Supporting Actress","Best Supporting Actress","Jodie Foster",1977,0,0,0,26,9,113,1,0,0,0,0,"February",0,0,0,NA,0,0,0,0,1,27.3,1,"R",0,15
"http://www.imdb.com/name/nm0000149/","http://www.imdb.com/title/tt0102926/","The Silence of the Lambs","The Silence of the Lambs Best Actress","Best Actress","Jodie Foster",1992,1,2,1,43,30,118,1,0,0,0,0,"January",0,1,1,NA,1,1,1,1,1,130.742922,19,"R",1,30
"http://www.imdb.com/name/nm0000151/","http://www.imdb.com/title/tt0111161/","The Shawshank Redemption","The Shawshank Redemption Best Actor","Best Actor","Morgan Freeman",1995,0,2,0,15,15,142,1,0,0,0,0,"September",1,0,0,0,0,1,1,0,1,28.341469,25,"R",0,58
"http://www.imdb.com/name/nm0000151/","http://www.imdb.com/title/tt0097239/","Driving Miss Daisy","Driving Miss Daisy Best Actor","Best Actor","Morgan Freeman",1990,0,1,0,24,14,99,1,1,0,0,0,"December",0,0,0,NA,0,1,1,0,1,106.593296,7.5,"PG",1,53
"http://www.imdb.com/name/nm0000151/","http://www.imdb.com/title/tt0405159/","Million Dollar Baby","Million Dollar Baby Best Supporting Actor","Best Supporting Actor","Morgan Freeman",2005,1,3,0,57,34,132,1,0,0,0,0,"December",0,0,0,1,1,1,1,1,1,100.492203,30,"PG-13",1,68
"http://www.imdb.com/name/nm0000151/","http://www.imdb.com/title/tt1057500/","Invictus","Invictus Best Actor","Best Actor","Morgan Freeman",2010,0,4,1,8,21,134,1,0,1,0,0,"December",0,0,0,0,0,0,0,0,0,37.491364,60,"PG-13",1,73
"http://www.imdb.com/name/nm0000151/","http://www.imdb.com/title/tt0094056/","Street Smart","Street Smart Best Supporting Actor","Best Supporting Actor","Morgan Freeman",1988,0,0,0,6,2,97,1,0,0,0,0,"March",0,0,0,NA,0,0,0,0,0,1.119112,NA,"R",1,51
"http://www.imdb.com/name/nm0000154/","http://www.imdb.com/title/tt0112573/","Braveheart","Braveheart Best Director","Best Director","Mel Gibson",1996,1,0,0,19,20,177,1,0,1,0,1,"May",0,0,1,0,0,1,1,1,1,75.609945,72,"R",0,40
"http://www.imdb.com/name/nm0000155/","http://www.imdb.com/title/tt0099653/","Ghost","Ghost Best Supporting Actress","Best Supporting Actress","Whoopi Goldberg",1991,1,1,0,15,24,127,1,0,0,0,0,"July",0,1,1,NA,0,1,1,0,1,217.631306,22,"PG-13",0,36
"http://www.imdb.com/name/nm0000155/","http://www.imdb.com/title/tt0088939/","The Color Purple","The Color Purple Best Actress","Best Actress","Whoopi Goldberg",1986,0,0,0,14,9,154,1,0,0,0,0,"December",0,0,1,NA,1,1,0,0,1,94.175854,15,"PG-13",1,31
"http://www.imdb.com/name/nm0000158/","http://www.imdb.com/title/tt0107818/","Philadelphia","Philadelphia Best Actor","Best Actor","Tom Hanks",1994,1,1,0,11,14,125,1,0,0,0,0,"December",0,0,1,NA,0,1,0,0,0,77.44644,26,"PG-13",0,38
"http://www.imdb.com/name/nm0000158/","http://www.imdb.com/title/tt0120815/","Saving Private Ryan","Saving Private Ryan Best Actor","Best Actor","Tom Hanks",1999,0,3,2,58,56,169,1,0,0,0,1,"July",0,0,0,0,1,1,1,1,1,216.540909,70,"R",0,43
"http://www.imdb.com/name/nm0000158/","http://www.imdb.com/title/tt0094737/","Big","Big Best Actor","Best Actor","Tom Hanks",1989,0,0,0,12,11,104,1,1,0,0,0,"June",0,0,0,NA,0,1,0,0,0,114.968774,18,"Not Yet Rated",0,33
"http://www.imdb.com/name/nm0000158/","http://www.imdb.com/title/tt0109830/","Forrest Gump","Forrest Gump Best Actor","Best Actor","Tom Hanks",1995,1,2,1,38,46,142,1,0,0,1,0,"June",0,0,1,1,1,1,1,1,1,329.694499,55,"PG-13",1,39
"http://www.imdb.com/name/nm0000158/","http://www.imdb.com/title/tt0162222/","Cast Away","Cast Away Best Actor","Best Actor","Tom Hanks",2001,0,4,2,15,21,143,1,0,0,0,1,"December",0,0,1,0,0,0,0,0,0,233.632142,90,"PG-13",0,45
"http://www.imdb.com/name/nm0000160/","http://www.imdb.com/title/tt0139654/","Training Day","Training Day Best Supporting Actor","Best Supporting Actor","Ethan Hawke",2002,0,0,0,16,15,122,1,0,0,0,0,"October",1,0,0,0,0,0,0,0,0,76.631907,45,"R",0,32
"http://www.imdb.com/name/nm0000161/","http://www.imdb.com/title/tt0120679/","Frida","Frida Best Actress","Best Actress","Salma Hayek",2003,0,0,0,15,29,123,1,0,1,1,0,"October",1,0,0,0,0,0,0,0,0,25.885,12,"R",1,37
"http://www.imdb.com/name/nm0000163/","http://www.imdb.com/title/tt0120885/","Wag the Dog","Wag the Dog Best Actor","Best Actor","Dustin Hoffman",1998,0,6,2,3,12,97,1,1,0,0,0,"December",0,0,0,0,0,1,0,0,0,43.061945,15,"R",1,61
"http://www.imdb.com/name/nm0000163/","http://www.imdb.com/title/tt0079417/","Kramer vs. Kramer","Kramer vs. Kramer Best Actor","Best Actor","Dustin Hoffman",1980,1,3,0,38,18,105,1,0,0,0,0,"December",0,0,1,NA,1,1,1,1,1,106.26,NA,"PG",1,43
"http://www.imdb.com/name/nm0000163/","http://www.imdb.com/title/tt0071746/","Lenny","Lenny Best Actor","Best Actor","Dustin Hoffman",1975,0,2,0,7,8,111,1,1,1,0,0,"November",0,0,0,NA,0,1,0,1,1,NA,NA,"R",1,38
"http://www.imdb.com/name/nm0000163/","http://www.imdb.com/title/tt0095953/","Rain Man","Rain Man Best Actor","Best Actor","Dustin Hoffman",1989,1,5,1,21,19,133,1,0,0,0,0,"December",0,0,1,NA,1,1,1,1,1,172.825435,25,"R",0,52
"http://www.imdb.com/name/nm0000163/","http://www.imdb.com/title/tt0084805/","Tootsie","Tootsie Best Actor","Best Actor","Dustin Hoffman",1983,0,4,1,30,23,116,1,1,0,1,0,"December",0,0,0,NA,0,1,1,1,1,177.2,21,"PG",1,46
"http://www.imdb.com/name/nm0000163/","http://www.imdb.com/title/tt0064665/","Midnight Cowboy","Midnight Cowboy Best Actor","Best Actor","Dustin Hoffman",1970,0,1,0,26,12,113,1,0,0,0,0,"May",0,0,0,NA,1,1,1,1,1,44.785053,3.6,"R",1,33
"http://www.imdb.com/name/nm0000164/","http://www.imdb.com/title/tt0118607/","Amistad","Amistad Best Supporting Actor","Best Supporting Actor","Anthony Hopkins",1998,0,3,1,7,26,155,1,0,1,0,0,"December",0,0,0,0,0,0,0,0,0,44.229441,36,"R",0,61
"http://www.imdb.com/name/nm0000164/","http://www.imdb.com/title/tt0102926/","The Silence of the Lambs","The Silence of the Lambs Best Actor","Best Actor","Anthony Hopkins",1992,1,0,0,43,30,118,1,0,0,0,0,"January",0,1,0,NA,1,1,1,1,1,130.742922,19,"R",1,55
"http://www.imdb.com/name/nm0000164/","http://www.imdb.com/title/tt0113987/","Nixon","Nixon Best Actor","Best Actor","Anthony Hopkins",1996,0,2,1,10,8,192,1,0,1,0,0,"December",0,0,0,0,0,1,0,0,0,13.681765,44,"R",0,59
"http://www.imdb.com/name/nm0000164/","http://www.imdb.com/title/tt0107943/","The Remains of the Day","The Remains of the Day Best Actor","Best Actor","Anthony Hopkins",1994,0,1,1,18,18,134,1,0,0,1,0,"November",0,0,0,NA,0,1,0,1,1,23.237911,15,"PG",1,57
"http://www.imdb.com/name/nm0000165/","http://www.imdb.com/title/tt0870111/","Frost/Nixon","Frost/Nixon Best Director","Best Director","Ron Howard",2009,0,2,2,16,48,122,1,0,1,0,0,"December",0,0,0,0,0,1,1,1,1,18.622031,25,"R",1,55
"http://www.imdb.com/name/nm0000165/","http://www.imdb.com/title/tt0268978/","A Beautiful Mind","A Beautiful Mind Best Director","Best Director","Ron Howard",2002,1,0,0,28,51,135,1,0,1,0,0,"December",0,0,0,0,1,1,1,1,1,170.742341,58,"PG-13",1,48
"http://www.imdb.com/name/nm0000166/","http://www.imdb.com/title/tt0119822/","As Good as It Gets","As Good as It Gets Best Actress","Best Actress","Helen Hunt",1998,1,0,0,31,30,139,1,1,0,1,0,"December",0,0,0,1,0,1,1,0,1,148.478011,50,"PG-13",0,35
"http://www.imdb.com/name/nm0000166/","http://www.imdb.com/title/tt1866249/","The Sessions","The Sessions Best Supporting Actress","Best Supporting Actress","Helen Hunt",2013,0,1,1,15,35,95,1,1,0,1,0,"October",1,0,0,0,0,0,0,0,0,6.002451,NA,"R",1,50
"http://www.imdb.com/name/nm0000168/","http://www.imdb.com/title/tt0110912/","Pulp Fiction","Pulp Fiction Best Supporting Actor","Best Supporting Actor","Samuel L. Jackson",1995,0,0,0,61,46,154,1,0,0,0,0,"October",0,1,0,0,0,1,1,1,1,107.928762,8,"R",0,47
"http://www.imdb.com/name/nm0000169/","http://www.imdb.com/title/tt0443272/","Lincoln","Lincoln Best Supporting Actor","Best Supporting Actor","Tommy Lee Jones",2013,0,3,1,63,115,150,1,0,1,0,0,"November",0,0,0,1,0,1,0,1,1,182.207973,65,"PG-13",1,67
"http://www.imdb.com/name/nm0000169/","http://www.imdb.com/title/tt0106977/","The Fugitive","The Fugitive Best Supporting Actor","Best Supporting Actor","Tommy Lee Jones",1994,1,1,0,12,23,130,0,0,0,0,1,"August",0,0,1,NA,0,0,1,0,1,183.87576,44,"PG-13",1,48
"http://www.imdb.com/name/nm0000169/","http://www.imdb.com/title/tt0102138/","JFK","JFK Best Supporting Actor","Best Supporting Actor","Tommy Lee Jones",1992,0,0,0,10,23,189,1,0,1,0,0,"December",0,0,0,NA,0,1,1,1,1,70.405498,40,"R",1,46
"http://www.imdb.com/name/nm0000169/","http://www.imdb.com/title/tt0478134/","In the Valley of Elah","In the Valley of Elah Best Actor","Best Actor","Tommy Lee Jones",2008,0,2,1,4,7,121,1,0,0,0,0,"September",1,0,0,0,0,0,0,0,0,6.777741,23,"R",0,62
"http://www.imdb.com/name/nm0000172/","http://www.imdb.com/title/tt0101516/","Bugsy","Bugsy Best Supporting Actor","Best Supporting Actor","Harvey Keitel",1992,0,0,0,14,24,136,1,0,1,0,0,"December",0,0,0,NA,0,1,0,1,1,49.114016,NA,"R",1,53
"http://www.imdb.com/name/nm0000173/","http://www.imdb.com/title/tt0203009/","Moulin Rouge!","Moulin Rouge! Best Actress","Best Actress","Nicole Kidman",2002,0,0,0,74,82,127,1,0,0,1,0,"May",0,0,0,0,0,0,1,0,1,57.386607,50,"PG-13",0,35
"http://www.imdb.com/name/nm0000173/","http://www.imdb.com/title/tt0935075/","Rabbit Hole","Rabbit Hole Best Actress","Best Actress","Nicole Kidman",2011,0,2,1,2,20,91,1,0,0,0,0,"December",1,0,0,0,0,0,0,0,0,2.229058,5,"PG-13",1,44
"http://www.imdb.com/name/nm0000173/","http://www.imdb.com/title/tt0274558/","The Hours","The Hours Best Actress","Best Actress","Nicole Kidman",2003,1,1,0,38,71,114,1,0,0,0,0,"December",0,1,1,0,0,1,1,1,1,41.675994,25,"PG-13",1,36
"http://www.imdb.com/name/nm0000177/","http://www.imdb.com/title/tt0095159/","A Fish Called Wanda","A Fish Called Wanda Best Supporting Actor","Best Supporting Actor","Kevin Kline",1989,1,0,0,8,15,108,0,1,0,0,0,"July",0,1,0,NA,0,1,0,1,0,62.493712,NA,"R",0,42
"http://www.imdb.com/name/nm0000178/","http://www.imdb.com/title/tt0250797/","Unfaithful","Unfaithful Best Actress","Best Actress","Diane Lane",2003,0,0,0,3,9,124,1,0,0,1,0,"May",0,0,0,0,0,0,0,0,0,52.775765,50,"R",1,38
"http://www.imdb.com/name/nm0000179/","http://www.imdb.com/title/tt0134119/","The Talented Mr. Ripley","The Talented Mr. Ripley Best Supporting Actor","Best Supporting Actor","Jude Law",2000,0,0,0,11,53,139,1,0,0,0,0,"December",0,1,0,0,0,1,0,0,0,81.292135,40,"R",1,28
"http://www.imdb.com/name/nm0000179/","http://www.imdb.com/title/tt0159365/","Cold Mountain","Cold Mountain Best Actor","Best Actor","Jude Law",2004,0,1,0,17,63,154,1,0,0,1,0,"December",0,0,0,0,0,0,1,0,0,95.636509,79,"R",1,32
"http://www.imdb.com/name/nm0000180/","http://www.imdb.com/title/tt0087892/","A Passage to India","A Passage to India Best Director","Best Director","David Lean",1985,0,8,2,19,24,164,1,0,1,0,1,"December",0,0,0,NA,0,1,1,1,1,27.187653,NA,"PG",1,77
"http://www.imdb.com/name/nm0000184/","http://www.imdb.com/title/tt0069704/","American Graffiti","American Graffiti Best Director","Best Director","George Lucas",1974,0,0,0,8,6,110,1,1,0,0,0,"August",0,0,0,NA,0,1,1,1,1,115,0.777,"PG",0,30
"http://www.imdb.com/name/nm0000184/","http://www.imdb.com/title/tt0076759/","Star Wars: Episode IV - A New Hope","Star Wars: Episode IV - A New Hope Best Director","Best Director","George Lucas",1978,0,2,0,35,26,121,0,0,0,0,1,"May",0,0,0,NA,0,1,1,1,1,NA,NA,NA,0,34
"http://www.imdb.com/name/nm0000186/","http://www.imdb.com/title/tt0090756/","Blue Velvet","Blue Velvet Best Director","Best Director","David Lynch",1987,0,2,0,22,11,120,1,0,0,0,0,"September",1,0,0,NA,0,0,0,1,0,8.551228,6,"R",0,41
"http://www.imdb.com/name/nm0000186/","http://www.imdb.com/title/tt0080678/","The Elephant Man","The Elephant Man Best Director","Best Director","David Lynch",1981,0,0,0,10,13,124,1,0,1,0,0,"October",0,0,0,NA,0,1,1,1,1,26.010864,5,"PG",1,35
"http://www.imdb.com/name/nm0000186/","http://www.imdb.com/title/tt0166924/","Mulholland Dr.","Mulholland Dr. Best Director","Best Director","David Lynch",2002,0,3,0,42,33,147,1,0,0,0,0,"October",1,0,0,0,0,0,0,1,0,7.220243,NA,"R",0,56
"http://www.imdb.com/name/nm0000194/","http://www.imdb.com/title/tt0297884/","Far from Heaven","Far from Heaven Best Actress","Best Actress","Julianne Moore",2003,0,2,0,91,39,107,1,0,0,0,0,"November",1,0,0,0,0,1,0,0,0,15.901849,1.35e-05,"PG-13",0,43
"http://www.imdb.com/name/nm0000194/","http://www.imdb.com/title/tt0274558/","The Hours","The Hours Best Supporting Actress","Best Supporting Actress","Julianne Moore",2003,0,2,0,38,71,114,1,0,0,0,0,"December",0,0,0,0,0,1,1,1,1,41.675994,25,"PG-13",1,43
"http://www.imdb.com/name/nm0000194/","http://www.imdb.com/title/tt0118749/","Boogie Nights","Boogie Nights Best Supporting Actress","Best Supporting Actress","Julianne Moore",1998,0,0,0,28,22,155,1,0,0,0,0,"October",1,0,0,0,0,1,0,0,0,26.40064,15,"R",0,38
"http://www.imdb.com/name/nm0000194/","http://www.imdb.com/title/tt0172396/","The End of the Affair","The End of the Affair Best Actress","Best Actress","Julianne Moore",2000,0,1,0,3,22,102,1,0,0,1,0,"December",0,0,0,0,0,0,0,0,0,10.827816,23,"R",1,40
"http://www.imdb.com/name/nm0000195/","http://www.imdb.com/title/tt0335266/","Lost in Translation","Lost in Translation Best Actor","Best Actor","Bill Murray",2004,0,0,0,86,63,101,1,0,0,0,0,"September",1,1,0,0,0,1,0,1,1,44.585453,4,"R",0,54
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0257360/","About Schmidt","About Schmidt Best Actor","Best Actor","Jack Nicholson",2003,0,11,3,34,35,125,1,1,0,0,0,"December",0,0,1,0,0,0,0,0,0,65.016287,30,"R",1,66
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0086425/","Terms of Endearment","Terms of Endearment Best Supporting Actor","Best Supporting Actor","Jack Nicholson",1984,1,6,1,29,10,132,1,1,0,0,0,"November",0,0,1,NA,1,1,1,1,1,108.423489,8,"PG",1,47
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0064276/","Easy Rider","Easy Rider Best Supporting Actor","Best Supporting Actor","Jack Nicholson",1970,0,0,0,10,10,95,1,0,0,0,0,"July",0,0,0,NA,0,1,0,0,0,NA,0.36,"R",0,33
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0089841/","Prizzi's Honor","Prizzi's Honor Best Actor","Best Actor","Jack Nicholson",1986,0,7,2,30,19,130,1,1,0,0,0,"June",0,0,0,NA,0,1,1,1,1,26.657534,NA,"R",1,49
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0070290/","The Last Detail","The Last Detail Best Actor","Best Actor","Jack Nicholson",1974,0,2,0,6,6,104,1,1,0,0,0,"December",0,0,0,NA,0,1,0,0,0,NA,NA,"R",1,37
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0065724/","Five Easy Pieces","Five Easy Pieces Best Actor","Best Actor","Jack Nicholson",1971,0,1,0,20,11,98,1,0,0,0,0,"September",0,0,0,NA,0,1,0,0,1,NA,NA,"R",0,34
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0104257/","A Few Good Men","A Few Good Men Best Supporting Actor","Best Supporting Actor","Jack Nicholson",1993,0,9,2,9,15,138,1,0,0,0,0,"December",0,0,0,NA,0,0,1,0,1,141.340178,40,"R",1,56
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0082979/","Reds","Reds Best Supporting Actor","Best Supporting Actor","Jack Nicholson",1982,0,5,1,31,20,195,1,0,1,0,0,"December",0,1,0,NA,1,1,1,1,1,40.382659,32,"PG",0,45
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0071315/","Chinatown","Chinatown Best Actor","Best Actor","Jack Nicholson",1975,0,3,0,20,22,130,1,0,0,0,0,"June",0,1,1,NA,0,1,1,1,1,29.2,NA,"R",1,38
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0073486/","One Flew Over the Cuckoo's Nest","One Flew Over the Cuckoo's Nest Best Actor","Best Actor","Jack Nicholson",1976,1,4,0,30,12,133,1,0,0,0,0,"November",0,1,1,NA,1,1,1,1,1,108.981275,3,"R",1,39
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0119822/","As Good as It Gets","As Good as It Gets Best Actor","Best Actor","Jack Nicholson",1998,1,10,2,31,30,139,1,1,0,1,0,"December",0,0,0,1,0,1,1,0,1,148.478011,50,"PG-13",0,61
"http://www.imdb.com/name/nm0000197/","http://www.imdb.com/title/tt0093277/","Ironweed","Ironweed Best Actor","Best Actor","Jack Nicholson",1988,0,8,2,2,2,143,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,7.393346,NA,"R",1,51
"http://www.imdb.com/name/nm0000198/","http://www.imdb.com/title/tt1340800/","Tinker Tailor Soldier Spy","Tinker Tailor Soldier Spy Best Actor","Best Actor","Gary Oldman",2012,0,0,0,23,52,127,1,0,0,0,0,"December",0,0,0,0,0,1,0,0,0,24.149393,21,"R",1,54
"http://www.imdb.com/name/nm0000199/","http://www.imdb.com/title/tt0072890/","Dog Day Afternoon","Dog Day Afternoon Best Actor","Best Actor","Al Pacino",1976,0,3,0,13,17,125,1,0,0,0,0,"September",0,1,0,NA,0,1,1,1,1,50,NA,"R",1,36
"http://www.imdb.com/name/nm0000199/","http://www.imdb.com/title/tt0068646/","The Godfather","The Godfather Best Supporting Actor","Best Supporting Actor","Al Pacino",1973,0,0,0,29,19,175,1,0,0,0,0,"March",0,0,0,NA,1,1,1,1,1,133.698921,6,"R",1,33
"http://www.imdb.com/name/nm0000199/","http://www.imdb.com/title/tt0099422/","Dick Tracy","Dick Tracy Best Supporting Actor","Best Supporting Actor","Al Pacino",1991,0,5,0,7,30,105,0,1,0,0,1,"June",0,0,0,NA,0,0,0,0,0,103.738726,47,"PG",1,51
"http://www.imdb.com/name/nm0000199/","http://www.imdb.com/title/tt0104348/","Glengarry Glen Ross","Glengarry Glen Ross Best Supporting Actor","Best Supporting Actor","Al Pacino",1993,0,6,0,5,5,100,1,0,0,0,0,"September",1,0,0,NA,0,0,0,0,0,10.725228,12.5,"R",1,53
"http://www.imdb.com/name/nm0000199/","http://www.imdb.com/title/tt0078718/","...And Justice for All.","...And Justice for All. Best Actor","Best Actor","Al Pacino",1980,0,4,0,1,1,119,1,0,0,0,0,"October",0,0,0,NA,0,1,0,0,0,33.3,NA,"R",0,40
"http://www.imdb.com/name/nm0000199/","http://www.imdb.com/title/tt0105323/","Scent of a Woman","Scent of a Woman Best Actor","Best Actor","Al Pacino",1993,1,6,0,6,9,157,1,0,0,0,0,"December",0,0,1,NA,0,1,0,1,1,63.095253,NA,"R",1,53
"http://www.imdb.com/name/nm0000199/","http://www.imdb.com/title/tt0070666/","Serpico","Serpico Best Actor","Best Actor","Al Pacino",1974,0,1,0,6,7,130,1,0,1,0,0,"December",1,0,1,NA,0,1,0,0,0,29.8,NA,"R",1,34
"http://www.imdb.com/name/nm0000199/","http://www.imdb.com/title/tt0071562/","The Godfather: Part II","The Godfather: Part II Best Actor","Best Actor","Al Pacino",1975,0,2,0,11,16,200,1,0,0,0,0,"December",0,0,0,NA,1,1,0,1,1,47.542841,13,"R",1,35
"http://www.imdb.com/name/nm0000201/","http://www.imdb.com/title/tt0097322/","The Fabulous Baker Boys","The Fabulous Baker Boys Best Actress","Best Actress","Michelle Pfeiffer",1990,0,1,0,17,6,114,1,0,0,1,0,"October",0,0,1,NA,0,0,1,0,0,18.428904,NA,"R",0,32
"http://www.imdb.com/name/nm0000201/","http://www.imdb.com/title/tt0094947/","Dangerous Liaisons","Dangerous Liaisons Best Supporting Actress","Best Supporting Actress","Michelle Pfeiffer",1989,0,0,0,17,18,119,1,0,0,1,0,"December",0,1,0,NA,0,1,0,0,1,34.67072,14,"R",1,31
"http://www.imdb.com/name/nm0000201/","http://www.imdb.com/title/tt0104765/","Love Field","Love Field Best Actress","Best Actress","Michelle Pfeiffer",1993,0,2,0,2,2,102,1,0,0,0,0,"December",0,0,0,NA,0,0,0,0,0,1.014726,NA,"PG-13",0,35
"http://www.imdb.com/name/nm0000203/","http://www.imdb.com/title/tt0096018/","Running on Empty","Running on Empty Best Supporting Actor","Best Supporting Actor","River Phoenix",1989,0,0,0,5,6,116,1,0,0,0,0,"September",0,0,0,NA,0,1,0,0,0,2.835116,NA,"PG-13",0,19
"http://www.imdb.com/name/nm0000204/","http://www.imdb.com/title/tt0376541/","Closer","Closer Best Supporting Actress","Best Supporting Actress","Natalie Portman",2005,0,0,0,15,24,104,1,0,0,1,0,"December",0,0,1,0,0,0,0,0,0,33.987757,27,"R",1,24
"http://www.imdb.com/name/nm0000204/","http://www.imdb.com/title/tt0947798/","Black Swan","Black Swan Best Actress","Best Actress","Natalie Portman",2011,1,1,0,57,125,108,1,0,0,0,0,"November",1,1,1,1,0,0,1,1,1,106.954678,13,"R",0,30
